,State,Postal code,Fips,Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI,LEVEL
44629,Puerto Rico,PR,72,2018-03-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44630,Puerto Rico,PR,72,2018-03-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44631,Puerto Rico,PR,72,2018-03-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44632,Puerto Rico,PR,72,2018-04-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44633,Puerto Rico,PR,72,2018-04-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44634,Puerto Rico,PR,72,2018-04-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44635,Puerto Rico,PR,72,2018-04-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44636,Puerto Rico,PR,72,2018-05-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44637,Puerto Rico,PR,72,2018-05-08,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44638,Puerto Rico,PR,72,2018-05-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44639,Puerto Rico,PR,72,2018-05-22,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44640,Puerto Rico,PR,72,2018-05-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44641,Puerto Rico,PR,72,2018-06-05,85.76,14.24,0.0,0.0,0.0,0.0,14,0
44642,Puerto Rico,PR,72,2018-06-12,85.76,14.24,0.0,0.0,0.0,0.0,14,0
44643,Puerto Rico,PR,72,2018-06-19,75.2,24.8,0.0,0.0,0.0,0.0,25,0
44644,Puerto Rico,PR,72,2018-06-26,75.2,24.8,0.0,0.0,0.0,0.0,25,0
44645,Puerto Rico,PR,72,2018-07-03,66.31,33.69,0.0,0.0,0.0,0.0,34,0
44646,Puerto Rico,PR,72,2018-07-10,73.37,26.63,0.0,0.0,0.0,0.0,27,0
44647,Puerto Rico,PR,72,2018-07-17,81.61,18.39,0.0,0.0,0.0,0.0,18,0
44648,Puerto Rico,PR,72,2018-07-24,81.61,18.39,0.0,0.0,0.0,0.0,18,0
44649,Puerto Rico,PR,72,2018-07-31,77.62,22.38,0.0,0.0,0.0,0.0,22,0
44650,Puerto Rico,PR,72,2018-08-07,77.62,22.38,0.0,0.0,0.0,0.0,22,0
44651,Puerto Rico,PR,72,2018-08-14,48.37,51.63,0.0,0.0,0.0,0.0,52,0
44652,Puerto Rico,PR,72,2018-08-21,48.37,51.63,0.0,0.0,0.0,0.0,52,0
44653,Puerto Rico,PR,72,2018-08-28,48.37,51.63,0.0,0.0,0.0,0.0,52,0
44654,Puerto Rico,PR,72,2018-09-04,57.1,42.9,0.0,0.0,0.0,0.0,43,0
44655,Puerto Rico,PR,72,2018-09-11,63.83,36.17,0.0,0.0,0.0,0.0,36,0
44656,Puerto Rico,PR,72,2018-09-18,72.8,27.2,0.0,0.0,0.0,0.0,27,0
44657,Puerto Rico,PR,72,2018-09-25,78.36,21.64,0.0,0.0,0.0,0.0,22,0
44658,Puerto Rico,PR,72,2018-10-02,85.56,14.44,0.0,0.0,0.0,0.0,14,0
44659,Puerto Rico,PR,72,2018-10-09,85.56,14.44,0.0,0.0,0.0,0.0,14,0
44660,Puerto Rico,PR,72,2018-10-16,96.31,3.69,0.0,0.0,0.0,0.0,4,0
44661,Puerto Rico,PR,72,2018-10-23,96.31,3.69,0.0,0.0,0.0,0.0,4,0
44662,Puerto Rico,PR,72,2018-10-30,96.31,3.69,0.0,0.0,0.0,0.0,4,0
44663,Puerto Rico,PR,72,2018-11-06,96.31,3.69,0.0,0.0,0.0,0.0,4,0
44664,Puerto Rico,PR,72,2018-11-13,73.74,26.26,0.0,0.0,0.0,0.0,26,0
44665,Puerto Rico,PR,72,2018-11-20,73.74,26.26,0.0,0.0,0.0,0.0,26,0
44666,Puerto Rico,PR,72,2018-11-27,73.74,26.26,0.0,0.0,0.0,0.0,26,0
44667,Puerto Rico,PR,72,2018-12-04,73.74,26.26,0.0,0.0,0.0,0.0,26,0
44668,Puerto Rico,PR,72,2018-12-11,73.74,26.26,0.0,0.0,0.0,0.0,26,0
44669,Puerto Rico,PR,72,2018-12-18,44.38,55.62,0.0,0.0,0.0,0.0,56,0
44670,Puerto Rico,PR,72,2018-12-25,44.38,55.62,0.0,0.0,0.0,0.0,56,0
44671,Puerto Rico,PR,72,2019-01-01,39.2,60.8,6.04,0.0,0.0,0.0,67,0
44672,Puerto Rico,PR,72,2019-01-08,22.02,77.98,10.8,0.0,0.0,0.0,89,0
44673,Puerto Rico,PR,72,2019-01-15,24.31,75.69,8.91,0.0,0.0,0.0,85,0
44674,Puerto Rico,PR,72,2019-01-22,24.31,75.69,8.91,0.0,0.0,0.0,85,0
44675,Puerto Rico,PR,72,2019-01-29,24.31,75.69,8.91,0.0,0.0,0.0,85,0
44676,Puerto Rico,PR,72,2019-02-05,24.31,75.69,8.91,0.0,0.0,0.0,85,0
44677,Puerto Rico,PR,72,2019-02-12,19.87,80.13,21.86,0.0,0.0,0.0,102,1
44678,Puerto Rico,PR,72,2019-02-19,19.87,80.13,21.86,0.0,0.0,0.0,102,1
44679,Puerto Rico,PR,72,2019-02-26,11.67,88.33,32.48,0.0,0.0,0.0,121,1
44680,Puerto Rico,PR,72,2019-03-05,10.7,89.3,42.68,0.0,0.0,0.0,132,1
44681,Puerto Rico,PR,72,2019-03-12,13.03,86.97,30.47,0.0,0.0,0.0,117,1
44682,Puerto Rico,PR,72,2019-03-19,13.03,86.97,30.47,0.0,0.0,0.0,117,1
44683,Puerto Rico,PR,72,2019-03-26,13.03,86.97,30.47,0.0,0.0,0.0,117,1
44684,Puerto Rico,PR,72,2019-04-02,40.48,59.52,10.4,0.0,0.0,0.0,70,0
44685,Puerto Rico,PR,72,2019-04-09,40.98,59.02,10.4,0.0,0.0,0.0,69,0
44686,Puerto Rico,PR,72,2019-04-16,40.98,59.02,10.4,0.0,0.0,0.0,69,0
44687,Puerto Rico,PR,72,2019-04-23,50.83,49.17,12.67,0.0,0.0,0.0,62,0
44688,Puerto Rico,PR,72,2019-04-30,55.71,44.29,15.99,0.0,0.0,0.0,60,0
44689,Puerto Rico,PR,72,2019-05-07,55.71,44.29,15.99,0.0,0.0,0.0,60,0
44690,Puerto Rico,PR,72,2019-05-14,56.45,43.55,12.43,0.0,0.0,0.0,56,0
44691,Puerto Rico,PR,72,2019-05-21,47.09,52.91,17.1,0.0,0.0,0.0,70,0
44692,Puerto Rico,PR,72,2019-05-28,55.48,44.52,15.49,0.0,0.0,0.0,60,0
44693,Puerto Rico,PR,72,2019-06-04,55.48,44.52,15.49,0.0,0.0,0.0,60,0
44694,Puerto Rico,PR,72,2019-06-11,55.48,44.52,15.49,0.0,0.0,0.0,60,0
44695,Puerto Rico,PR,72,2019-06-18,41.87,58.13,32.22,0.0,0.0,0.0,90,0
44696,Puerto Rico,PR,72,2019-06-25,41.87,58.13,32.22,0.0,0.0,0.0,90,0
44697,Puerto Rico,PR,72,2019-07-02,40.08,59.92,31.8,5.81,0.0,0.0,98,0
44698,Puerto Rico,PR,72,2019-07-09,33.04,66.96,34.82,13.07,0.0,0.0,115,1
44699,Puerto Rico,PR,72,2019-07-16,39.13,60.87,34.91,14.66,0.0,0.0,110,1
44700,Puerto Rico,PR,72,2019-07-23,50.86,49.14,31.84,14.64,0.0,0.0,96,0
44701,Puerto Rico,PR,72,2019-07-30,51.78,48.22,23.62,13.02,0.0,0.0,85,0
44702,Puerto Rico,PR,72,2019-08-06,57.75,42.25,21.68,11.96,0.0,0.0,76,0
44703,Puerto Rico,PR,72,2019-08-13,55.64,44.36,21.36,14.25,0.0,0.0,80,0
44704,Puerto Rico,PR,72,2019-08-20,55.64,44.36,21.36,14.25,0.0,0.0,80,0
44705,Puerto Rico,PR,72,2019-08-27,55.64,44.36,21.36,14.25,0.0,0.0,80,0
44706,Puerto Rico,PR,72,2019-09-03,60.02,39.98,19.12,13.14,0.0,0.0,72,0
44707,Puerto Rico,PR,72,2019-09-10,61.67,38.33,18.94,13.14,0.0,0.0,70,0
44708,Puerto Rico,PR,72,2019-09-17,64.78,35.22,16.59,7.13,0.0,0.0,59,0
44709,Puerto Rico,PR,72,2019-09-24,64.78,35.22,16.59,7.13,0.0,0.0,59,0
44710,Puerto Rico,PR,72,2019-10-01,82.15,17.85,7.81,0.0,0.0,0.0,26,0
44711,Puerto Rico,PR,72,2019-10-08,82.15,17.85,7.81,0.0,0.0,0.0,26,0
44712,Puerto Rico,PR,72,2019-10-15,82.85,17.15,7.16,0.0,0.0,0.0,24,0
44713,Puerto Rico,PR,72,2019-10-22,69.43,30.57,7.16,0.0,0.0,0.0,38,0
44714,Puerto Rico,PR,72,2019-10-29,69.42,30.58,0.0,0.0,0.0,0.0,31,0
44715,Puerto Rico,PR,72,2019-11-05,69.42,30.58,0.0,0.0,0.0,0.0,31,0
44716,Puerto Rico,PR,72,2019-11-12,69.42,30.58,0.0,0.0,0.0,0.0,31,0
44717,Puerto Rico,PR,72,2019-11-19,67.94,32.06,0.0,0.0,0.0,0.0,32,0
44718,Puerto Rico,PR,72,2019-11-26,61.62,38.38,0.0,0.0,0.0,0.0,38,0
44719,Puerto Rico,PR,72,2019-12-03,60.37,39.63,15.59,0.0,0.0,0.0,55,0
44720,Puerto Rico,PR,72,2019-12-10,60.37,39.63,15.59,0.0,0.0,0.0,55,0
44721,Puerto Rico,PR,72,2019-12-17,63.87,36.13,10.89,0.0,0.0,0.0,47,0
44722,Puerto Rico,PR,72,2019-12-24,63.87,36.13,10.89,0.0,0.0,0.0,47,0
44723,Puerto Rico,PR,72,2019-12-31,63.87,36.13,10.89,0.0,0.0,0.0,47,0
44724,Puerto Rico,PR,72,2020-01-07,63.87,36.13,10.89,0.0,0.0,0.0,47,0
44725,Puerto Rico,PR,72,2020-01-14,85.42,14.58,0.0,0.0,0.0,0.0,15,0
44726,Puerto Rico,PR,72,2020-01-21,85.42,14.58,0.0,0.0,0.0,0.0,15,0
44727,Puerto Rico,PR,72,2020-01-28,93.7,6.3,0.0,0.0,0.0,0.0,6,0
44728,Puerto Rico,PR,72,2020-02-04,93.11,6.89,0.0,0.0,0.0,0.0,7,0
44729,Puerto Rico,PR,72,2020-02-11,91.68,8.32,0.0,0.0,0.0,0.0,8,0
44730,Puerto Rico,PR,72,2020-02-18,90.14,9.86,0.0,0.0,0.0,0.0,10,0
44731,Puerto Rico,PR,72,2020-02-25,91.13,8.87,0.0,0.0,0.0,0.0,9,0
44732,Puerto Rico,PR,72,2020-03-03,93.42,6.58,0.0,0.0,0.0,0.0,7,0
44733,Puerto Rico,PR,72,2020-03-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44734,Puerto Rico,PR,72,2020-03-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44735,Puerto Rico,PR,72,2020-03-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44736,Puerto Rico,PR,72,2020-03-31,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44737,Puerto Rico,PR,72,2020-04-07,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44738,Puerto Rico,PR,72,2020-04-14,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44739,Puerto Rico,PR,72,2020-04-21,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44740,Puerto Rico,PR,72,2020-04-28,87.56,12.44,0.0,0.0,0.0,0.0,12,0
44741,Puerto Rico,PR,72,2020-05-05,76.18,23.82,0.0,0.0,0.0,0.0,24,0
44742,Puerto Rico,PR,72,2020-05-12,63.43,36.57,0.0,0.0,0.0,0.0,37,0
44743,Puerto Rico,PR,72,2020-05-19,50.62,49.38,9.19,0.0,0.0,0.0,59,0
44744,Puerto Rico,PR,72,2020-05-26,50.62,49.38,9.19,0.0,0.0,0.0,59,0
44745,Puerto Rico,PR,72,2020-06-02,33.92,66.08,14.01,0.0,0.0,0.0,80,0
44746,Puerto Rico,PR,72,2020-06-09,9.79,90.21,49.0,14.01,0.0,0.0,153,1
44747,Puerto Rico,PR,72,2020-06-16,21.15,78.85,56.7,26.04,0.0,0.0,162,1
44748,Puerto Rico,PR,72,2020-06-23,22.58,77.42,59.77,26.03,0.0,0.0,163,1
44749,Puerto Rico,PR,72,2020-06-30,26.87,73.13,54.6,22.35,0.0,0.0,150,1
44750,Puerto Rico,PR,72,2020-07-07,27.88,72.12,54.45,32.14,0.0,0.0,159,1
44751,Puerto Rico,PR,72,2020-07-14,27.88,72.12,54.03,31.26,0.0,0.0,157,1
44752,Puerto Rico,PR,72,2020-07-21,31.9,68.1,51.58,23.97,0.0,0.0,144,1
44753,Puerto Rico,PR,72,2020-07-28,33.72,66.28,45.16,17.27,0.0,0.0,129,1
44754,Puerto Rico,PR,72,2020-08-04,82.67,17.33,0.0,0.0,0.0,0.0,17,0
44755,Puerto Rico,PR,72,2020-08-11,82.67,17.33,0.0,0.0,0.0,0.0,17,0
44756,Puerto Rico,PR,72,2020-08-18,82.67,17.33,0.0,0.0,0.0,0.0,17,0
44757,Puerto Rico,PR,72,2020-08-25,97.85,2.15,0.0,0.0,0.0,0.0,2,0
44758,Puerto Rico,PR,72,2020-09-01,97.85,2.15,0.0,0.0,0.0,0.0,2,0
44759,Puerto Rico,PR,72,2020-09-08,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44760,Puerto Rico,PR,72,2020-09-15,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44761,Puerto Rico,PR,72,2020-09-22,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44762,Puerto Rico,PR,72,2020-09-29,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44763,Puerto Rico,PR,72,2020-10-06,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44764,Puerto Rico,PR,72,2020-10-13,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44765,Puerto Rico,PR,72,2020-10-20,94.96,5.04,0.0,0.0,0.0,0.0,5,0
44766,Puerto Rico,PR,72,2020-10-27,82.97,17.03,0.0,0.0,0.0,0.0,17,0
44767,Puerto Rico,PR,72,2020-11-03,89.94,10.06,0.0,0.0,0.0,0.0,10,0
44768,Puerto Rico,PR,72,2020-11-10,97.34,2.66,0.0,0.0,0.0,0.0,3,0
44769,Puerto Rico,PR,72,2020-11-17,97.34,2.66,0.0,0.0,0.0,0.0,3,0
44770,Puerto Rico,PR,72,2020-11-24,91.68,8.32,0.0,0.0,0.0,0.0,8,0
44771,Puerto Rico,PR,72,2020-12-01,91.68,8.32,0.0,0.0,0.0,0.0,8,0
44772,Puerto Rico,PR,72,2020-12-08,82.67,17.33,0.0,0.0,0.0,0.0,17,0
44773,Puerto Rico,PR,72,2020-12-15,82.67,17.33,0.0,0.0,0.0,0.0,17,0
44774,Puerto Rico,PR,72,2020-12-22,77.7,22.3,3.31,0.0,0.0,0.0,26,0
44775,Puerto Rico,PR,72,2020-12-29,77.7,22.3,3.31,0.0,0.0,0.0,26,0
44776,Puerto Rico,PR,72,2021-01-05,77.7,22.3,3.31,0.0,0.0,0.0,26,0
44777,Puerto Rico,PR,72,2021-01-12,77.7,22.3,4.58,0.0,0.0,0.0,27,0
44778,Puerto Rico,PR,72,2021-01-19,77.7,22.3,4.58,0.0,0.0,0.0,27,0
44779,Puerto Rico,PR,72,2021-01-26,64.89,35.11,8.77,0.0,0.0,0.0,44,0
44780,Puerto Rico,PR,72,2021-02-02,74.38,25.62,8.77,0.0,0.0,0.0,34,0
44781,Puerto Rico,PR,72,2021-02-09,74.56,25.44,9.9,0.0,0.0,0.0,35,0
44782,Puerto Rico,PR,72,2021-02-16,74.56,25.44,9.48,0.0,0.0,0.0,35,0
44783,Puerto Rico,PR,72,2021-02-23,75.25,24.75,12.41,0.0,0.0,0.0,37,0
44784,Puerto Rico,PR,72,2021-03-02,59.51,40.49,17.73,0.0,0.0,0.0,58,0
44785,Puerto Rico,PR,72,2021-03-09,55.04,44.96,17.73,0.0,0.0,0.0,63,0
44786,Puerto Rico,PR,72,2021-03-16,69.4,30.6,10.03,0.0,0.0,0.0,41,0
44787,Puerto Rico,PR,72,2021-03-23,69.4,30.6,10.03,0.0,0.0,0.0,41,0
44788,Puerto Rico,PR,72,2021-03-30,73.21,26.79,8.04,0.0,0.0,0.0,35,0
44789,Puerto Rico,PR,72,2021-04-06,79.59,20.41,3.44,0.0,0.0,0.0,24,0
44790,Puerto Rico,PR,72,2021-04-13,79.01,20.99,3.44,0.0,0.0,0.0,24,0
44791,Puerto Rico,PR,72,2021-04-20,65.9,34.1,3.44,0.0,0.0,0.0,38,0
44792,Puerto Rico,PR,72,2021-04-27,23.09,76.91,14.28,0.0,0.0,0.0,91,0
44793,Puerto Rico,PR,72,2021-05-04,20.99,79.01,15.19,0.0,0.0,0.0,94,0
44794,Puerto Rico,PR,72,2021-05-11,31.3,68.7,18.24,0.0,0.0,0.0,87,0
44795,Puerto Rico,PR,72,2021-05-18,31.3,68.7,19.68,0.0,0.0,0.0,88,0
44796,Puerto Rico,PR,72,2021-05-25,31.99,68.01,19.68,0.0,0.0,0.0,88,0
44797,Puerto Rico,PR,72,2021-06-01,31.99,68.01,19.68,0.0,0.0,0.0,88,0
44798,Puerto Rico,PR,72,2021-06-08,38.54,61.46,15.76,0.0,0.0,0.0,77,0
44799,Puerto Rico,PR,72,2021-06-15,44.83,55.17,11.37,0.0,0.0,0.0,67,0
44800,Rhode Island,RI,44,2000-01-04,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44801,Rhode Island,RI,44,2000-01-11,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44802,Rhode Island,RI,44,2000-01-18,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44803,Rhode Island,RI,44,2000-01-25,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44804,Rhode Island,RI,44,2000-02-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44805,Rhode Island,RI,44,2000-02-08,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44806,Rhode Island,RI,44,2000-02-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44807,Rhode Island,RI,44,2000-02-22,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44808,Rhode Island,RI,44,2000-02-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44809,Rhode Island,RI,44,2000-03-07,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44810,Rhode Island,RI,44,2000-03-14,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44811,Rhode Island,RI,44,2000-03-21,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44812,Rhode Island,RI,44,2000-03-28,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44813,Rhode Island,RI,44,2000-04-04,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44814,Rhode Island,RI,44,2000-04-11,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44815,Rhode Island,RI,44,2000-04-18,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44816,Rhode Island,RI,44,2000-04-25,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44817,Rhode Island,RI,44,2000-05-02,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44818,Rhode Island,RI,44,2000-05-09,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44819,Rhode Island,RI,44,2000-05-16,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44820,Rhode Island,RI,44,2000-05-23,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44821,Rhode Island,RI,44,2000-05-30,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44822,Rhode Island,RI,44,2000-06-06,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44823,Rhode Island,RI,44,2000-06-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44824,Rhode Island,RI,44,2000-06-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44825,Rhode Island,RI,44,2000-06-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44826,Rhode Island,RI,44,2000-07-04,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44827,Rhode Island,RI,44,2000-07-11,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44828,Rhode Island,RI,44,2000-07-18,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44829,Rhode Island,RI,44,2000-07-25,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44830,Rhode Island,RI,44,2000-08-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44831,Rhode Island,RI,44,2000-08-08,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44832,Rhode Island,RI,44,2000-08-15,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44833,Rhode Island,RI,44,2000-08-22,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44834,Rhode Island,RI,44,2000-08-29,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44835,Rhode Island,RI,44,2000-09-05,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44836,Rhode Island,RI,44,2000-09-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44837,Rhode Island,RI,44,2000-09-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44838,Rhode Island,RI,44,2000-09-26,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44839,Rhode Island,RI,44,2000-10-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44840,Rhode Island,RI,44,2000-10-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44841,Rhode Island,RI,44,2000-10-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44842,Rhode Island,RI,44,2000-10-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44843,Rhode Island,RI,44,2000-10-31,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44844,Rhode Island,RI,44,2000-11-07,83.74,16.26,0.0,0.0,0.0,0.0,16,0
44845,Rhode Island,RI,44,2000-11-14,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44846,Rhode Island,RI,44,2000-11-21,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44847,Rhode Island,RI,44,2000-11-28,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44848,Rhode Island,RI,44,2000-12-05,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44849,Rhode Island,RI,44,2000-12-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44850,Rhode Island,RI,44,2000-12-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44851,Rhode Island,RI,44,2000-12-26,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44852,Rhode Island,RI,44,2001-01-02,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44853,Rhode Island,RI,44,2001-01-09,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44854,Rhode Island,RI,44,2001-01-16,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44855,Rhode Island,RI,44,2001-01-23,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44856,Rhode Island,RI,44,2001-01-30,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44857,Rhode Island,RI,44,2001-02-06,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44858,Rhode Island,RI,44,2001-02-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44859,Rhode Island,RI,44,2001-02-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44860,Rhode Island,RI,44,2001-02-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44861,Rhode Island,RI,44,2001-03-06,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44862,Rhode Island,RI,44,2001-03-13,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44863,Rhode Island,RI,44,2001-03-20,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44864,Rhode Island,RI,44,2001-03-27,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44865,Rhode Island,RI,44,2001-04-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44866,Rhode Island,RI,44,2001-04-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44867,Rhode Island,RI,44,2001-04-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44868,Rhode Island,RI,44,2001-04-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44869,Rhode Island,RI,44,2001-05-01,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44870,Rhode Island,RI,44,2001-05-08,1.87,98.13,0.0,0.0,0.0,0.0,98,0
44871,Rhode Island,RI,44,2001-05-15,0.0,100.0,0.0,0.0,0.0,0.0,100,1
44872,Rhode Island,RI,44,2001-05-22,0.0,100.0,79.65,0.0,0.0,0.0,180,1
44873,Rhode Island,RI,44,2001-05-29,0.0,100.0,0.0,0.0,0.0,0.0,100,1
44874,Rhode Island,RI,44,2001-06-05,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44875,Rhode Island,RI,44,2001-06-12,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44876,Rhode Island,RI,44,2001-06-19,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44877,Rhode Island,RI,44,2001-06-26,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44878,Rhode Island,RI,44,2001-07-03,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44879,Rhode Island,RI,44,2001-07-10,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44880,Rhode Island,RI,44,2001-07-17,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44881,Rhode Island,RI,44,2001-07-24,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44882,Rhode Island,RI,44,2001-07-31,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44883,Rhode Island,RI,44,2001-08-07,94.48,5.52,0.0,0.0,0.0,0.0,6,0
44884,Rhode Island,RI,44,2001-08-14,93.21,6.79,0.0,0.0,0.0,0.0,7,0
44885,Rhode Island,RI,44,2001-08-21,99.99,0.01,0.0,0.0,0.0,0.0,0,0
44886,Rhode Island,RI,44,2001-08-28,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44887,Rhode Island,RI,44,2001-09-04,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44888,Rhode Island,RI,44,2001-09-11,43.11,56.89,0.0,0.0,0.0,0.0,57,0
44889,Rhode Island,RI,44,2001-09-18,41.4,58.6,0.0,0.0,0.0,0.0,59,0
44890,Rhode Island,RI,44,2001-09-25,79.3,20.7,0.0,0.0,0.0,0.0,21,0
44891,Rhode Island,RI,44,2001-10-02,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44892,Rhode Island,RI,44,2001-10-09,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44893,Rhode Island,RI,44,2001-10-16,100.0,0.0,0.0,0.0,0.0,0.0,0,0
44894,Rhode Island,RI,44,2001-10-23,0.0,100.0,0.0,0.0,0.0,0.0,100,1
44895,Rhode Island,RI,44,2001-10-30,0.0,100.0,0.0,0.0,0.0,0.0,100,1
44896,Rhode Island,RI,44,2001-11-06,0.0,100.0,0.0,0.0,0.0,0.0,100,1
44897,Rhode Island,RI,44,2001-11-13,0.0,100.0,0.0,0.0,0.0,0.0,100,1
44898,Rhode Island,RI,44,2001-11-20,0.0,100.0,100.0,0.0,0.0,0.0,200,2
44899,Rhode Island,RI,44,2001-11-27,0.0,100.0,100.0,0.0,0.0,0.0,200,2
44900,Rhode Island,RI,44,2001-12-04,0.0,100.0,100.0,0.0,0.0,0.0,200,2
44901,Rhode Island,RI,44,2001-12-11,0.0,100.0,100.0,0.0,0.0,0.0,200,2
44902,Rhode Island,RI,44,2001-12-18,0.0,100.0,100.0,98.66,0.0,0.0,299,2
44903,Rhode Island,RI,44,2001-12-25,0.0,100.0,100.0,29.87,0.0,0.0,230,2
